
> orchestrator@0.1.0 dev
> next dev

⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /Users/dev/Documents/GeminiHackathon/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /Users/dev/Documents/GeminiHackathon/orchestrator/package-lock.json

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://10.0.180.153:3000
- Environments: .env.local

✓ Starting...
✓ Ready in 683ms
 GET / 200 in 625ms (compile: 536ms, render: 89ms)
Firebase admin properly injected via root JSON key.
 GET /api/state 200 in 163ms (compile: 891µs, render: 162ms)
 GET /api/state 200 in 352ms (compile: 842µs, render: 351ms)
 GET /api/state 200 in 140ms (compile: 669µs, render: 140ms)
 GET /api/state 200 in 224ms (compile: 743µs, render: 223ms)
 GET /api/state 200 in 116ms (compile: 1050µs, render: 115ms)
 GET /api/state 200 in 162ms (compile: 898µs, render: 161ms)
 GET /api/state 200 in 253ms (compile: 1012µs, render: 252ms)
 GET /api/state 200 in 116ms (compile: 958µs, render: 115ms)
 GET /api/state 200 in 171ms (compile: 1314µs, render: 170ms)
 GET /api/state 200 in 208ms (compile: 781µs, render: 207ms)
 GET /api/state 200 in 107ms (compile: 822µs, render: 106ms)
 GET /api/state 200 in 140ms (compile: 746µs, render: 139ms)
 GET /api/state 200 in 202ms (compile: 919µs, render: 201ms)
 GET /api/state 200 in 111ms (compile: 882µs, render: 110ms)
 GET /api/state 200 in 168ms (compile: 1003µs, render: 167ms)
 GET /api/state 200 in 249ms (compile: 895µs, render: 248ms)
 GET /api/state 200 in 167ms (compile: 869µs, render: 166ms)
 GET /api/state 200 in 144ms (compile: 875µs, render: 143ms)
 GET /api/state 200 in 184ms (compile: 850µs, render: 183ms)
 GET /api/state 200 in 108ms (compile: 686µs, render: 108ms)
 GET /api/state 200 in 130ms (compile: 674µs, render: 130ms)
 GET /api/state 200 in 116ms (compile: 1020µs, render: 115ms)
 GET /api/state 200 in 243ms (compile: 787µs, render: 242ms)
 GET /api/state 200 in 160ms (compile: 1043µs, render: 159ms)
 GET /api/state 200 in 181ms (compile: 841µs, render: 180ms)
 GET /api/state 200 in 170ms (compile: 896µs, render: 169ms)
 GET /api/state 200 in 143ms (compile: 761µs, render: 142ms)
 GET /api/state 200 in 223ms (compile: 866µs, render: 222ms)
 GET /api/state 200 in 116ms (compile: 859µs, render: 115ms)
 GET /api/state 200 in 158ms (compile: 724µs, render: 157ms)
 GET /api/state 200 in 186ms (compile: 816µs, render: 186ms)
 GET /api/state 200 in 119ms (compile: 1042µs, render: 118ms)
 GET /api/state 200 in 112ms (compile: 893µs, render: 112ms)
 GET /api/state 200 in 111ms (compile: 741µs, render: 111ms)
 GET /api/state 200 in 196ms (compile: 807µs, render: 195ms)
 GET /api/state 200 in 171ms (compile: 867µs, render: 170ms)
 GET /api/state 200 in 279ms (compile: 763µs, render: 278ms)
 GET /api/state 200 in 169ms (compile: 1344µs, render: 168ms)
 GET /api/state 200 in 120ms (compile: 834µs, render: 119ms)
 GET /api/state 200 in 201ms (compile: 866µs, render: 200ms)
 GET /api/state 200 in 125ms (compile: 1245µs, render: 124ms)
 GET /api/state 200 in 168ms (compile: 762µs, render: 167ms)
 GET /api/state 200 in 245ms (compile: 891µs, render: 244ms)
 GET /api/state 200 in 165ms (compile: 949µs, render: 165ms)
 GET /api/state 200 in 172ms (compile: 4ms, render: 168ms)
 GET /api/state 200 in 166ms (compile: 664µs, render: 166ms)
 GET /api/state 200 in 159ms (compile: 1119µs, render: 158ms)
 GET /api/state 200 in 117ms (compile: 1619µs, render: 116ms)
 GET /api/state 200 in 200ms (compile: 905µs, render: 199ms)
 GET /api/state 200 in 119ms (compile: 906µs, render: 118ms)
 GET /api/state 200 in 205ms (compile: 1727µs, render: 203ms)
 GET /api/state 200 in 208ms (compile: 3ms, render: 205ms)
 GET /api/state 200 in 117ms (compile: 1291µs, render: 116ms)
 GET /api/state 200 in 186ms (compile: 710µs, render: 185ms)
 GET /api/state 200 in 119ms (compile: 1175µs, render: 117ms)
 GET /api/state 200 in 113ms (compile: 976µs, render: 112ms)
 GET /api/state 200 in 115ms (compile: 1059µs, render: 114ms)
 GET /api/state 200 in 177ms (compile: 833µs, render: 176ms)
 GET /api/state 200 in 113ms (compile: 763µs, render: 112ms)
 GET /api/state 200 in 123ms (compile: 880µs, render: 123ms)
 GET /api/state 200 in 192ms (compile: 810µs, render: 191ms)
 GET /api/state 200 in 124ms (compile: 912µs, render: 123ms)
 GET /api/state 200 in 120ms (compile: 747µs, render: 119ms)
 GET /api/state 200 in 124ms (compile: 854µs, render: 123ms)
 GET /api/state 200 in 171ms (compile: 1091µs, render: 170ms)
 GET /api/state 200 in 227ms (compile: 1202µs, render: 226ms)
 GET /api/state 200 in 127ms (compile: 2ms, render: 124ms)
 GET /api/state 200 in 193ms (compile: 813µs, render: 192ms)
 GET /api/state 200 in 225ms (compile: 1118µs, render: 224ms)
 GET /api/state 200 in 205ms (compile: 1035µs, render: 203ms)
 GET /api/state 200 in 165ms (compile: 820µs, render: 164ms)
 GET /api/state 200 in 118ms (compile: 778µs, render: 118ms)
 GET /api/state 200 in 184ms (compile: 738µs, render: 183ms)
 GET /api/state 200 in 119ms (compile: 849µs, render: 118ms)
 GET /api/state 200 in 117ms (compile: 895µs, render: 116ms)
 GET /api/state 200 in 121ms (compile: 812µs, render: 120ms)
 GET /api/state 200 in 226ms (compile: 854µs, render: 225ms)
 GET /api/state 200 in 116ms (compile: 893µs, render: 115ms)
 GET /api/state 200 in 118ms (compile: 1206µs, render: 117ms)
 GET /api/state 200 in 187ms (compile: 992µs, render: 186ms)
 GET /api/state 200 in 112ms (compile: 798µs, render: 111ms)
 GET /api/state 200 in 123ms (compile: 852µs, render: 123ms)
 GET /api/state 200 in 119ms (compile: 864µs, render: 118ms)
 GET /api/state 200 in 198ms (compile: 806µs, render: 197ms)
 GET /api/state 200 in 127ms (compile: 1029µs, render: 126ms)
 GET /api/state 200 in 308ms (compile: 949µs, render: 307ms)
 GET /api/state 200 in 119ms (compile: 986µs, render: 118ms)
 GET /api/state 200 in 116ms (compile: 893µs, render: 115ms)
 GET /api/state 200 in 262ms (compile: 702µs, render: 261ms)
 GET /api/state 200 in 117ms (compile: 814µs, render: 116ms)
 GET /api/state 200 in 112ms (compile: 811µs, render: 112ms)
 GET /api/state 200 in 114ms (compile: 1180µs, render: 113ms)
 GET /api/state 200 in 207ms (compile: 909µs, render: 206ms)
 GET /api/state 200 in 229ms (compile: 931µs, render: 228ms)
 GET /api/state 200 in 211ms (compile: 1004µs, render: 210ms)
 GET /api/state 200 in 230ms (compile: 951µs, render: 229ms)
 GET /api/state 200 in 115ms (compile: 943µs, render: 114ms)
 GET /api/state 200 in 250ms (compile: 943µs, render: 249ms)
 GET /api/state 200 in 118ms (compile: 954µs, render: 117ms)
 GET /api/state 200 in 239ms (compile: 902µs, render: 238ms)
 GET /api/state 200 in 174ms (compile: 839µs, render: 173ms)
 GET /api/state 200 in 116ms (compile: 843µs, render: 115ms)
 GET /api/state 200 in 195ms (compile: 888µs, render: 194ms)
 GET /api/state 200 in 167ms (compile: 1368µs, render: 165ms)
 GET /api/state 200 in 118ms (compile: 988µs, render: 117ms)
 GET /api/state 200 in 215ms (compile: 953µs, render: 214ms)
 GET /api/state 200 in 165ms (compile: 835µs, render: 164ms)
 GET /api/state 200 in 114ms (compile: 1056µs, render: 113ms)
 GET /api/state 200 in 232ms (compile: 931µs, render: 231ms)
 GET /api/state 200 in 165ms (compile: 786µs, render: 164ms)
 GET /api/state 200 in 167ms (compile: 1000µs, render: 166ms)
 GET /api/state 200 in 200ms (compile: 934µs, render: 199ms)
 GET /api/state 200 in 112ms (compile: 783µs, render: 111ms)
 GET /api/state 200 in 163ms (compile: 888µs, render: 162ms)
 GET /api/state 200 in 197ms (compile: 793µs, render: 196ms)
 GET /api/state 200 in 120ms (compile: 959µs, render: 120ms)
 GET /api/state 200 in 169ms (compile: 901µs, render: 168ms)
 GET /api/state 200 in 182ms (compile: 935µs, render: 181ms)
 GET /api/state 200 in 129ms (compile: 1369µs, render: 128ms)
 GET /api/state 200 in 113ms (compile: 962µs, render: 112ms)
 GET /api/state 200 in 193ms (compile: 1184µs, render: 192ms)
 GET /api/state 200 in 143ms (compile: 806µs, render: 142ms)
 GET /api/state 200 in 112ms (compile: 812µs, render: 111ms)
 GET /api/state 200 in 252ms (compile: 1028µs, render: 251ms)
 GET /api/state 200 in 114ms (compile: 1407µs, render: 113ms)
 GET /api/state 200 in 178ms (compile: 906µs, render: 177ms)
 GET /api/state 200 in 185ms (compile: 852µs, render: 184ms)
 GET /api/state 200 in 142ms (compile: 853µs, render: 141ms)
 GET /api/state 200 in 163ms (compile: 1477µs, render: 161ms)
 GET /api/state 200 in 179ms (compile: 1460µs, render: 177ms)
 GET /api/state 200 in 118ms (compile: 2ms, render: 116ms)
 GET /api/state 200 in 173ms (compile: 665µs, render: 172ms)
 GET /api/state 200 in 252ms (compile: 702µs, render: 252ms)
 GET /api/state 200 in 117ms (compile: 840µs, render: 116ms)
 GET /api/state 200 in 115ms (compile: 1174µs, render: 114ms)
 GET /api/state 200 in 113ms (compile: 740µs, render: 112ms)
 GET /api/state 200 in 184ms (compile: 942µs, render: 183ms)
 GET /api/state 200 in 112ms (compile: 807µs, render: 112ms)
 GET /api/state 200 in 116ms (compile: 931µs, render: 115ms)
 GET /api/state 200 in 205ms (compile: 1016µs, render: 204ms)
 GET /api/state 200 in 168ms (compile: 1076µs, render: 167ms)
 GET /api/state 200 in 114ms (compile: 772µs, render: 113ms)
 GET /api/state 200 in 181ms (compile: 970µs, render: 180ms)
 GET /api/state 200 in 163ms (compile: 1005µs, render: 162ms)
 GET /api/state 200 in 116ms (compile: 874µs, render: 115ms)
 GET /api/state 200 in 245ms (compile: 1670µs, render: 244ms)
 GET /api/state 200 in 114ms (compile: 731µs, render: 113ms)
 GET /api/state 200 in 114ms (compile: 945µs, render: 113ms)
 GET /api/state 200 in 212ms (compile: 2ms, render: 210ms)
 GET /api/state 200 in 114ms (compile: 816µs, render: 113ms)
 GET /api/state 200 in 111ms (compile: 854µs, render: 110ms)
 GET /api/state 200 in 148ms (compile: 975µs, render: 147ms)
 GET /api/state 200 in 169ms (compile: 1033µs, render: 168ms)
 GET /api/state 200 in 161ms (compile: 848µs, render: 160ms)
 GET /api/state 200 in 112ms (compile: 1206µs, render: 111ms)
 GET /api/state 200 in 170ms (compile: 867µs, render: 169ms)
 GET /api/state 200 in 163ms (compile: 761µs, render: 162ms)
 GET /api/state 200 in 118ms (compile: 837µs, render: 117ms)
 GET /api/state 200 in 161ms (compile: 762µs, render: 160ms)
 GET /api/state 200 in 110ms (compile: 1090µs, render: 109ms)
 GET /api/state 200 in 122ms (compile: 1321µs, render: 121ms)
 GET /api/state 200 in 166ms (compile: 825µs, render: 165ms)
 GET /api/state 200 in 243ms (compile: 952µs, render: 242ms)
 GET /api/state 200 in 128ms (compile: 1099µs, render: 127ms)
 GET /api/state 200 in 107ms (compile: 1330µs, render: 106ms)
 GET /api/state 200 in 133ms (compile: 810µs, render: 132ms)
 GET /api/state 200 in 110ms (compile: 715µs, render: 110ms)
 GET /api/state 200 in 114ms (compile: 870µs, render: 113ms)
 GET /api/state 200 in 174ms (compile: 815µs, render: 173ms)
 GET /api/state 200 in 109ms (compile: 1011µs, render: 108ms)
 GET /api/state 200 in 116ms (compile: 705µs, render: 115ms)
 GET /api/state 200 in 115ms (compile: 1180µs, render: 114ms)
 GET /api/state 200 in 195ms (compile: 3ms, render: 192ms)
 GET /api/state 200 in 170ms (compile: 1242µs, render: 169ms)
 GET /api/state 200 in 166ms (compile: 886µs, render: 165ms)
 GET /api/state 200 in 194ms (compile: 776µs, render: 193ms)
 GET /api/state 200 in 112ms (compile: 868µs, render: 111ms)
 GET /api/state 200 in 112ms (compile: 918µs, render: 111ms)
 GET /api/state 200 in 184ms (compile: 710µs, render: 183ms)
 GET /api/state 200 in 167ms (compile: 897µs, render: 166ms)
 GET /api/state 200 in 113ms (compile: 852µs, render: 112ms)
 GET /api/state 200 in 193ms (compile: 1025µs, render: 192ms)
 GET /api/state 200 in 112ms (compile: 1129µs, render: 111ms)
 GET /api/state 200 in 165ms (compile: 1116µs, render: 164ms)
 GET /api/state 200 in 206ms (compile: 1123µs, render: 205ms)
 GET /api/state 200 in 112ms (compile: 678µs, render: 111ms)
 GET /api/state 200 in 163ms (compile: 1093µs, render: 162ms)
 GET /api/state 200 in 231ms (compile: 785µs, render: 230ms)
 GET /api/state 200 in 121ms (compile: 870µs, render: 120ms)
 GET /api/state 200 in 169ms (compile: 704µs, render: 168ms)
 GET /api/state 200 in 196ms (compile: 772µs, render: 195ms)
 GET /api/state 200 in 118ms (compile: 759µs, render: 118ms)
 GET /api/state 200 in 117ms (compile: 1860µs, render: 115ms)
 GET /api/state 200 in 114ms (compile: 883µs, render: 113ms)
 GET /api/state 200 in 175ms (compile: 731µs, render: 174ms)
 GET /api/state 200 in 126ms (compile: 645µs, render: 126ms)
 GET /api/state 200 in 168ms (compile: 752µs, render: 167ms)
 GET /api/state 200 in 211ms (compile: 910µs, render: 210ms)
 GET /api/state 200 in 115ms (compile: 886µs, render: 114ms)
 GET /api/state 200 in 169ms (compile: 1034µs, render: 168ms)
 GET /api/state 200 in 191ms (compile: 828µs, render: 190ms)
 GET /api/state 200 in 115ms (compile: 858µs, render: 114ms)
 GET /api/state 200 in 162ms (compile: 797µs, render: 161ms)
 GET /api/state 200 in 172ms (compile: 725µs, render: 171ms)
 GET /api/state 200 in 170ms (compile: 1269µs, render: 168ms)
 GET /api/state 200 in 108ms (compile: 1031µs, render: 107ms)
 GET /api/state 200 in 114ms (compile: 1522µs, render: 112ms)
 GET /api/state 200 in 232ms (compile: 1084µs, render: 231ms)
 GET /api/state 200 in 164ms (compile: 1154µs, render: 163ms)
 GET /api/state 200 in 200ms (compile: 876µs, render: 199ms)
 GET /api/state 200 in 133ms (compile: 782µs, render: 132ms)
 GET /api/state 200 in 107ms (compile: 857µs, render: 106ms)
 GET /api/state 200 in 240ms (compile: 1096µs, render: 239ms)
 GET /api/state 200 in 170ms (compile: 749µs, render: 170ms)
 GET /api/state 200 in 166ms (compile: 1790µs, render: 164ms)
 GET /api/state 200 in 208ms (compile: 1155µs, render: 207ms)
 GET /api/state 200 in 139ms (compile: 865µs, render: 138ms)
 GET /api/state 200 in 166ms (compile: 1272µs, render: 165ms)
 GET /api/state 200 in 186ms (compile: 800µs, render: 185ms)
 GET /api/state 200 in 121ms (compile: 953µs, render: 120ms)
 GET /api/state 200 in 164ms (compile: 1090µs, render: 163ms)
 GET /api/state 200 in 205ms (compile: 969µs, render: 204ms)
 GET /api/state 200 in 139ms (compile: 897µs, render: 138ms)
 GET /api/state 200 in 111ms (compile: 774µs, render: 110ms)
 GET /api/state 200 in 190ms (compile: 910µs, render: 189ms)
 GET /api/state 200 in 144ms (compile: 880µs, render: 143ms)
 GET /api/state 200 in 120ms (compile: 1907µs, render: 118ms)
 GET /api/state 200 in 215ms (compile: 763µs, render: 214ms)
 GET /api/state 200 in 168ms (compile: 926µs, render: 167ms)
 GET /api/state 200 in 114ms (compile: 1445µs, render: 113ms)
 GET /api/state 200 in 254ms (compile: 666µs, render: 254ms)
 GET /api/state 200 in 168ms (compile: 730µs, render: 167ms)
 GET /api/state 200 in 120ms (compile: 1044µs, render: 119ms)
 GET /api/state 200 in 211ms (compile: 797µs, render: 210ms)
 GET /api/state 200 in 227ms (compile: 835µs, render: 227ms)
 GET /api/state 200 in 224ms (compile: 793µs, render: 223ms)
 GET /api/state 200 in 117ms (compile: 826µs, render: 117ms)
 GET /api/state 200 in 138ms (compile: 897µs, render: 137ms)
 GET /api/state 200 in 110ms (compile: 781µs, render: 110ms)
 GET /api/state 200 in 178ms (compile: 764µs, render: 178ms)
 GET /api/state 200 in 173ms (compile: 814µs, render: 172ms)
 GET /api/state 200 in 119ms (compile: 1225µs, render: 118ms)
 GET /api/state 200 in 195ms (compile: 1301µs, render: 194ms)
 GET /api/state 200 in 115ms (compile: 817µs, render: 114ms)
 GET /api/state 200 in 115ms (compile: 931µs, render: 114ms)
 GET /api/state 200 in 243ms (compile: 897µs, render: 243ms)
 GET /api/state 200 in 113ms (compile: 1092µs, render: 112ms)
 GET /api/state 200 in 122ms (compile: 800µs, render: 121ms)
 GET /api/state 200 in 116ms (compile: 794µs, render: 115ms)
 GET /api/state 200 in 194ms (compile: 1563µs, render: 193ms)
 GET /api/state 200 in 120ms (compile: 631µs, render: 119ms)
 GET /api/state 200 in 111ms (compile: 895µs, render: 110ms)
 GET /api/state 200 in 204ms (compile: 779µs, render: 203ms)
 GET /api/state 200 in 121ms (compile: 986µs, render: 120ms)
 GET /api/state 200 in 115ms (compile: 902µs, render: 114ms)
 GET /api/state 200 in 192ms (compile: 950µs, render: 191ms)
 GET /api/state 200 in 116ms (compile: 693µs, render: 115ms)
 GET /api/state 200 in 126ms (compile: 759µs, render: 126ms)
 GET /api/state 200 in 122ms (compile: 946µs, render: 121ms)
 GET /api/state 200 in 183ms (compile: 1237µs, render: 182ms)
 GET /api/state 200 in 116ms (compile: 1467µs, render: 114ms)
 GET /api/state 200 in 169ms (compile: 913µs, render: 168ms)
 GET /api/state 200 in 195ms (compile: 2ms, render: 193ms)
 GET /api/state 200 in 110ms (compile: 685µs, render: 109ms)
 GET /api/state 200 in 167ms (compile: 821µs, render: 166ms)
 GET /api/state 200 in 159ms (compile: 1279µs, render: 158ms)
 GET /api/state 200 in 110ms (compile: 945µs, render: 109ms)
 GET /api/state 200 in 121ms (compile: 698µs, render: 120ms)
 GET /api/state 200 in 168ms (compile: 769µs, render: 168ms)
 GET /api/state 200 in 151ms (compile: 675µs, render: 151ms)
 GET /api/state 200 in 172ms (compile: 1003µs, render: 171ms)
 GET /api/state 200 in 112ms (compile: 1069µs, render: 111ms)
 GET /api/state 200 in 196ms (compile: 1162µs, render: 195ms)
 GET /api/state 200 in 107ms (compile: 990µs, render: 106ms)
 GET /api/state 200 in 118ms (compile: 735µs, render: 117ms)
 GET /api/state 200 in 116ms (compile: 989µs, render: 115ms)
 GET /api/state 200 in 191ms (compile: 1853µs, render: 189ms)
 GET /api/state 200 in 111ms (compile: 1026µs, render: 110ms)
 GET /api/state 200 in 108ms (compile: 712µs, render: 107ms)
 GET /api/state 200 in 232ms (compile: 816µs, render: 231ms)
 GET /api/state 200 in 116ms (compile: 945µs, render: 115ms)
 GET /api/state 200 in 115ms (compile: 837µs, render: 115ms)
 GET /api/state 200 in 207ms (compile: 749µs, render: 206ms)
 GET /api/state 200 in 120ms (compile: 745µs, render: 119ms)
 GET /api/state 200 in 217ms (compile: 904µs, render: 216ms)
 GET /api/state 200 in 204ms (compile: 782µs, render: 203ms)
 GET /api/state 200 in 175ms (compile: 755µs, render: 174ms)
 GET /api/state 200 in 170ms (compile: 800µs, render: 169ms)
 GET /api/state 200 in 167ms (compile: 1022µs, render: 166ms)
 GET /api/state 200 in 166ms (compile: 682µs, render: 165ms)
 GET /api/state 200 in 120ms (compile: 865µs, render: 119ms)
 GET /api/state 200 in 197ms (compile: 1259µs, render: 196ms)
 GET /api/state 200 in 112ms (compile: 843µs, render: 111ms)
 GET /api/state 200 in 162ms (compile: 1163µs, render: 161ms)
 GET /api/state 200 in 223ms (compile: 804µs, render: 222ms)
 GET /api/state 200 in 111ms (compile: 709µs, render: 110ms)
 GET /api/state 200 in 117ms (compile: 800µs, render: 116ms)
 GET /api/state 200 in 276ms (compile: 963µs, render: 275ms)
 GET /api/state 200 in 175ms (compile: 707µs, render: 174ms)
 GET /api/state 200 in 118ms (compile: 930µs, render: 117ms)
 GET /api/state 200 in 168ms (compile: 783µs, render: 167ms)
 GET /api/state 200 in 120ms (compile: 1402µs, render: 118ms)
 GET /api/state 200 in 115ms (compile: 911µs, render: 114ms)
 GET /api/state 200 in 111ms (compile: 792µs, render: 110ms)
 GET /api/state 200 in 167ms (compile: 882µs, render: 166ms)
 GET /api/state 200 in 109ms (compile: 770µs, render: 108ms)
 GET /api/state 200 in 118ms (compile: 698µs, render: 118ms)
 GET /api/state 200 in 252ms (compile: 1112µs, render: 251ms)
 GET /api/state 200 in 167ms (compile: 791µs, render: 166ms)
 GET /api/state 200 in 117ms (compile: 728µs, render: 116ms)
 GET /api/state 200 in 196ms (compile: 829µs, render: 195ms)
 GET /api/state 200 in 114ms (compile: 860µs, render: 114ms)
 GET /api/state 200 in 161ms (compile: 696µs, render: 161ms)
 GET /api/state 200 in 231ms (compile: 827µs, render: 230ms)
 GET /api/state 200 in 116ms (compile: 1027µs, render: 115ms)
 GET /api/state 200 in 159ms (compile: 689µs, render: 158ms)
 GET /api/state 200 in 163ms (compile: 867µs, render: 162ms)
 GET /api/state 200 in 117ms (compile: 988µs, render: 116ms)
 GET /api/state 200 in 110ms (compile: 780µs, render: 110ms)
 GET /api/state 200 in 113ms (compile: 802µs, render: 113ms)
 GET /api/state 200 in 189ms (compile: 791µs, render: 188ms)
 GET /api/state 200 in 109ms (compile: 928µs, render: 108ms)
 GET /api/state 200 in 162ms (compile: 1186µs, render: 161ms)
 GET /api/state 200 in 183ms (compile: 1325µs, render: 182ms)
 GET /api/state 200 in 171ms (compile: 899µs, render: 171ms)
 GET /api/state 200 in 116ms (compile: 847µs, render: 115ms)
 GET /api/state 200 in 248ms (compile: 1238µs, render: 247ms)
 GET /api/state 200 in 167ms (compile: 947µs, render: 166ms)
 GET /api/state 200 in 166ms (compile: 1192µs, render: 165ms)
 GET /api/state 200 in 151ms (compile: 671µs, render: 151ms)
 GET /api/state 200 in 121ms (compile: 712µs, render: 120ms)
 GET /api/state 200 in 162ms (compile: 922µs, render: 161ms)
 GET /api/state 200 in 177ms (compile: 1240µs, render: 175ms)
 GET /api/state 200 in 169ms (compile: 881µs, render: 168ms)
 GET /api/state 200 in 123ms (compile: 764µs, render: 122ms)
 GET /api/state 200 in 196ms (compile: 953µs, render: 195ms)
 GET /api/state 200 in 152ms (compile: 831µs, render: 151ms)
 GET /api/state 200 in 117ms (compile: 711µs, render: 117ms)
 GET /api/state 200 in 220ms (compile: 859µs, render: 219ms)
 GET /api/state 200 in 117ms (compile: 666µs, render: 117ms)
 GET /api/state 200 in 111ms (compile: 1335µs, render: 109ms)
 GET /api/state 200 in 291ms (compile: 802µs, render: 290ms)
 GET /api/state 200 in 179ms (compile: 1040µs, render: 178ms)
 GET /api/state 200 in 113ms (compile: 896µs, render: 112ms)
 GET /api/state 200 in 183ms (compile: 673µs, render: 182ms)
 GET /api/state 200 in 111ms (compile: 1360µs, render: 110ms)
 GET /api/state 200 in 162ms (compile: 645µs, render: 162ms)
 GET /api/state 200 in 113ms (compile: 800µs, render: 112ms)
 GET /api/state 200 in 154ms (compile: 769µs, render: 153ms)
 GET /api/state 200 in 168ms (compile: 756µs, render: 168ms)
 GET /api/state 200 in 162ms (compile: 1324µs, render: 161ms)
 GET /api/state 200 in 165ms (compile: 1121µs, render: 164ms)
 GET /api/state 200 in 168ms (compile: 833µs, render: 167ms)
 GET /api/state 200 in 167ms (compile: 792µs, render: 166ms)
 GET /api/state 200 in 157ms (compile: 778µs, render: 156ms)
 GET /api/state 200 in 174ms (compile: 813µs, render: 173ms)
 GET /api/state 200 in 167ms (compile: 1655µs, render: 165ms)
 GET /api/state 200 in 154ms (compile: 670µs, render: 153ms)
 GET /api/state 200 in 115ms (compile: 831µs, render: 114ms)
 GET /api/state 200 in 168ms (compile: 1107µs, render: 167ms)
 GET /api/state 200 in 216ms (compile: 756µs, render: 215ms)
 GET /api/state 200 in 112ms (compile: 1282µs, render: 110ms)
 GET /api/state 200 in 384ms (compile: 1009µs, render: 383ms)
 GET /api/state 200 in 114ms (compile: 768µs, render: 114ms)
 GET /api/state 200 in 110ms (compile: 673µs, render: 109ms)
 GET /api/state 200 in 116ms (compile: 1200µs, render: 114ms)
 GET /api/state 200 in 160ms (compile: 679µs, render: 159ms)
 GET /api/state 200 in 108ms (compile: 1143µs, render: 107ms)
 GET /api/state 200 in 160ms (compile: 1072µs, render: 159ms)
 GET /api/state 200 in 172ms (compile: 1335µs, render: 171ms)
 GET /api/state 200 in 166ms (compile: 770µs, render: 165ms)
 GET /api/state 200 in 110ms (compile: 828µs, render: 110ms)
 GET /api/state 200 in 112ms (compile: 1390µs, render: 111ms)
 GET /api/state 200 in 190ms (compile: 829µs, render: 189ms)
 GET /api/state 200 in 114ms (compile: 741µs, render: 114ms)
 GET /api/state 200 in 110ms (compile: 721µs, render: 109ms)
 GET /api/state 200 in 186ms (compile: 639µs, render: 185ms)
 GET /api/state 200 in 106ms (compile: 772µs, render: 105ms)
 GET /api/state 200 in 168ms (compile: 790µs, render: 167ms)
 GET /api/state 200 in 115ms (compile: 732µs, render: 115ms)
 GET /api/state 200 in 188ms (compile: 867µs, render: 187ms)
 GET /api/state 200 in 111ms (compile: 877µs, render: 110ms)
 GET /api/state 200 in 165ms (compile: 948µs, render: 164ms)
 GET /api/state 200 in 160ms (compile: 961µs, render: 159ms)
 GET /api/state 200 in 164ms (compile: 766µs, render: 163ms)
 GET /api/state 200 in 166ms (compile: 745µs, render: 165ms)
 GET /api/state 200 in 185ms (compile: 658µs, render: 184ms)
 GET /api/state 200 in 161ms (compile: 831µs, render: 160ms)
 GET /api/state 200 in 116ms (compile: 1004µs, render: 115ms)
 GET /api/state 200 in 199ms (compile: 871µs, render: 198ms)
 GET /api/state 200 in 120ms (compile: 859µs, render: 119ms)
 GET /api/state 200 in 110ms (compile: 952µs, render: 109ms)
 GET /api/state 200 in 255ms (compile: 810µs, render: 255ms)
 GET /api/state 200 in 110ms (compile: 1112µs, render: 109ms)
 GET /api/state 200 in 114ms (compile: 721µs, render: 113ms)
 GET /api/state 200 in 234ms (compile: 717µs, render: 233ms)
 GET /api/state 200 in 107ms (compile: 1034µs, render: 106ms)
 GET /api/state 200 in 108ms (compile: 867µs, render: 107ms)
 GET /api/state 200 in 174ms (compile: 703µs, render: 174ms)
 GET /api/state 200 in 190ms (compile: 820µs, render: 189ms)
 GET /api/state 200 in 111ms (compile: 818µs, render: 110ms)
 GET /api/state 200 in 164ms (compile: 689µs, render: 164ms)
 GET /api/state 200 in 166ms (compile: 819µs, render: 165ms)
 GET /api/state 200 in 162ms (compile: 767µs, render: 161ms)
 GET /api/state 200 in 107ms (compile: 683µs, render: 107ms)
 GET /api/state 200 in 185ms (compile: 1075µs, render: 184ms)
 GET /api/state 200 in 116ms (compile: 1787µs, render: 114ms)
 GET /api/state 200 in 111ms (compile: 853µs, render: 111ms)
 GET /api/state 200 in 112ms (compile: 1263µs, render: 110ms)
 GET /api/state 200 in 189ms (compile: 764µs, render: 188ms)
 GET /api/state 200 in 114ms (compile: 747µs, render: 113ms)
 GET /api/state 200 in 166ms (compile: 1333µs, render: 164ms)
 GET /api/state 200 in 208ms (compile: 815µs, render: 207ms)
 GET /api/state 200 in 167ms (compile: 745µs, render: 166ms)
 GET /api/state 200 in 170ms (compile: 677µs, render: 169ms)
 GET /api/state 200 in 185ms (compile: 818µs, render: 184ms)
 GET /api/state 200 in 165ms (compile: 1233µs, render: 164ms)
 GET /api/state 200 in 108ms (compile: 1108µs, render: 106ms)
 GET /api/state 200 in 201ms (compile: 897µs, render: 200ms)
 GET /api/state 200 in 135ms (compile: 834µs, render: 134ms)
 GET /api/state 200 in 119ms (compile: 1315µs, render: 118ms)
 GET /api/state 200 in 195ms (compile: 601µs, render: 194ms)
